evaluation_id,order_id,rating,content,evaluation_time
71518,32357,5,包装高端大气，餐具卫生，细节细节到位。,2025-01-13 15:22:36
71519,32359,5,太美味了，完全超预期！,2025-01-14 19:23:14
71520,32360,5,,2025-01-13 15:23:43
71521,32361,5,价格便宜实惠，超高性价比，性价比超高！,2025-01-14 05:24:22
71522,32363,4,,2025-01-14 15:24:40
71523,32364,4,配送快速，服务态度友好，体验无可挑剔。,2025-01-14 20:25:03
71524,32365,5,,2025-01-14 17:25:06
71525,32366,4,,2025-01-13 14:25:08
71526,32367,4,,2025-01-14 03:25:34
71527,32368,5,,2025-01-14 07:25:35
71528,32369,5,,2025-01-15 13:26:04
71529,32370,4,食材充满活力，口感细腻，味道真的让人回味！,2025-01-15 07:26:04
71530,32371,4,,2025-01-14 05:26:22
71531,32372,4,太美味了，很惊喜！,2025-01-13 14:26:22
71532,32373,5,,2025-01-13 18:26:37
71533,32374,4,送餐员热心，服务真的一级棒。,2025-01-14 10:26:45
71534,32376,4,,2025-01-15 07:26:50
71535,32377,5,餐厅环境有氛围，用餐氛围特别棒。,2025-01-13 15:27:29
71536,32378,4,,2025-01-14 18:28:50
71537,32379,5,,2025-01-15 09:28:56
71538,32380,4,配送提前送达，服务态度友好，体验无可挑剔。,2025-01-14 22:29:03
71539,32381,5,配送准时，服务态度周到，体验完美。,2025-01-15 01:29:13
71540,32384,4,包装严密，餐具干净，细节令人感动。,2025-01-14 20:29:23
71541,32386,5,太香喷喷了，很惊喜！,2025-01-15 11:29:55
71542,32389,5,,2025-01-15 10:00:14
71543,32390,5,,2025-01-14 11:01:50
71544,32391,4,餐厅环境整洁，用餐氛围特别棒。,2025-01-14 10:01:57
71545,32392,4,,2025-01-14 20:02:13
71546,32395,5,整体体验特别好，特别值得！,2025-01-15 05:03:15
71547,32399,4,,2025-01-13 20:07:16
71548,32400,2,服务员毫无服务意识，态度让我烦躁。,2025-01-13 20:08:53
71549,32401,4,,2025-01-13 23:11:40
71550,32402,4,,2025-01-14 12:12:12
71551,32403,5,配送提前送达，服务态度周到，体验无可挑剔。,2025-01-14 23:12:25
71552,32404,5,太香喷喷了，完全超预期！,2025-01-15 14:13:06
71553,32405,5,价格超值，物超所值，性价比超高！,2025-01-15 07:15:10
71554,32406,4,,2025-01-13 22:15:20
71555,32407,4,,2025-01-14 00:15:51
71556,32408,5,,2025-01-14 14:15:52
71557,32409,5,,2025-01-15 03:16:45
71558,32411,3,,2025-01-14 03:18:03
71559,32412,4,菜品丰富，恰到好处，我非常开心！,2025-01-15 12:18:30
71560,32415,5,,2025-01-15 11:20:23
71561,32417,4,价格超值，不亏，性价比超高！,2025-01-15 02:21:38
71562,32418,5,,2025-01-15 06:21:52
71563,32420,4,餐厅环境舒适，用餐氛围有格调。,2025-01-15 08:22:55
71564,32423,5,价格超值，不亏，性价比超高！,2025-01-15 02:23:58
71565,32424,4,,2025-01-13 18:25:28
71566,32425,5,太让人陶醉了，超乎想象！,2025-01-13 20:25:29
71567,32426,5,价格超值，不亏，性价比超高！,2025-01-14 03:25:31
71568,32427,5,,2025-01-15 08:26:21
71569,32430,5,整体体验完美，特别满意度爆表！,2025-01-14 16:27:55
71570,32431,4,整体体验非常棒，特别满意！,2025-01-15 14:28:17
71571,32433,5,,2025-01-14 05:29:27
71572,32434,5,配送提前送达，服务态度热情，体验愉快。,2025-01-14 14:29:46
71573,32436,4,,2025-01-14 12:30:17
71574,32437,5,,2025-01-15 01:31:53
71575,32438,3,等待时间太久，拖延，不太满意。,2025-01-14 01:32:51
71576,32440,4,菜品可口，令人满意，我非常满足！,2025-01-15 07:35:18
71577,32441,5,,2025-01-14 13:35:42
71578,32442,4,,2025-01-15 05:35:43
71579,32443,5,包装环保，餐具齐全，细节细节到位。,2025-01-14 14:36:10
71580,32445,5,,2025-01-15 14:37:00
71581,32446,5,,2025-01-14 10:37:07
71582,32447,5,第一次尝试，超乎想象，会继续支持。,2025-01-15 13:37:17
71583,32449,4,餐厅环境温馨，用餐氛围不错。,2025-01-14 19:39:08
71584,32451,4,菜品入味，分量十足，我非常满足！,2025-01-15 16:40:30
71585,32452,5,,2025-01-14 04:40:50
71586,32453,4,,2025-01-14 04:40:53
71587,32454,4,,2025-01-14 14:41:46
71588,32457,5,,2025-01-14 14:46:13
71589,32459,5,餐厅环境有氛围，用餐氛围不错。,2025-01-15 13:46:34
71590,32460,4,餐厅环境有氛围，用餐氛围不错。,2025-01-14 07:46:48
71591,32461,5,,2025-01-15 00:47:24
71592,32463,4,,2025-01-14 10:48:12
71593,32464,4,,2025-01-15 10:48:41
71594,32465,4,价格便宜实惠，物超所值，性价比超高！,2025-01-14 00:50:04
71595,32466,4,菜品鲜美，令人满意，我非常开心！,2025-01-14 01:50:36
71596,32468,1,,2025-01-14 12:52:06
71597,32469,5,太惊艳了，完全超预期！,2025-01-14 17:52:43
71598,32470,5,,2025-01-14 06:52:58
71599,32472,4,,2025-01-15 09:54:18
71600,32474,5,,2025-01-14 08:54:31
71601,32475,5,,2025-01-13 22:54:32
71602,32476,4,配送提前送达，服务态度热情，体验超出预期。,2025-01-14 21:55:39
71603,32477,5,,2025-01-14 22:55:57
71604,32478,5,,2025-01-14 04:56:01
71605,32479,5,第一次尝试，比预期好，会推荐给朋友。,2025-01-14 07:56:13
71606,32481,5,太香喷喷了，意外地好！,2025-01-15 07:57:02
71607,32482,4,太好吃了，出乎意料！,2025-01-13 19:57:27
71608,32485,5,,2025-01-15 07:58:42
71609,32486,5,,2025-01-15 12:59:13
71610,32487,5,配送快速，服务态度友好，体验很棒。,2025-01-13 19:59:47
71611,32488,5,菜品惊艳，令人满意，我非常满足！,2025-01-14 19:00:26
71612,32489,5,送餐员特别友好，服务真的值得表扬。,2025-01-14 17:02:25
71613,32490,4,,2025-01-15 09:03:31
71614,32492,5,,2025-01-14 22:04:36
71615,32493,4,,2025-01-14 20:04:58
71616,32494,5,包装高端大气，餐具卫生，细节很用心。,2025-01-15 12:05:03
71617,32497,5,,2025-01-15 06:06:53
71618,32498,5,,2025-01-14 02:07:45
71619,32499,5,,2025-01-14 19:10:35
71620,32501,5,食材健康，口感细腻，味道真的惊艳！,2025-01-14 01:10:55
71621,32502,4,,2025-01-13 22:12:00
71622,32503,5,第一次尝试，让我惊讶，会继续支持。,2025-01-13 19:13:07
71623,32506,4,送餐员专业，服务真的赞。,2025-01-15 10:17:10
71624,32508,3,等待时间漫长，耽误用餐，不太满意。,2025-01-13 23:19:32
71625,32509,4,,2025-01-15 17:20:03
71626,32510,5,第一次尝试，意外的惊喜，会推荐给朋友。,2025-01-15 00:20:13
71627,32513,5,,2025-01-14 02:21:34
71628,32515,5,配送准时，服务态度专业，体验无可挑剔。,2025-01-15 13:23:30
71629,32519,4,,2025-01-13 19:27:41
71630,32520,5,食材新鲜，软硬适中，味道真的让人回味！,2025-01-14 11:27:50
71631,32523,4,配送非常快，服务态度周到，体验超出预期。,2025-01-15 07:29:47
71632,32524,5,送餐员礼貌，服务真的赞。,2025-01-15 05:30:02
71633,32525,5,价格超值，很值得，性价比超高！,2025-01-14 08:31:29
71634,32527,4,,2025-01-14 08:32:05
71635,32528,5,配送快速，服务态度贴心，体验很棒。,2025-01-14 21:32:17
71636,32529,4,菜品惊艳，非常足，我非常满足！,2025-01-15 16:32:43
71637,32530,5,,2025-01-13 21:32:51
71638,32532,5,配送非常快，服务态度周到，体验愉快。,2025-01-14 13:36:31
71639,32533,4,配送快速，服务态度周到，体验无可挑剔。,2025-01-15 09:36:52
71640,32534,5,,2025-01-15 10:37:41
71641,32536,5,太香喷喷了，意外地好！,2025-01-15 04:38:22
71642,32538,2,等待时间浪费时间，耽误用餐，不太满意。,2025-01-13 22:38:45
71643,32541,5,包装严密，餐具卫生，细节专业水准。,2025-01-14 09:40:45
71644,32543,4,,2025-01-14 05:41:27
71645,32544,5,送餐员热心，服务真的一级棒。,2025-01-14 04:41:55
71646,32545,5,配送无延误，服务态度友好，体验无可挑剔。,2025-01-14 11:42:10
71647,32546,4,整体体验五星好评，特别值得！,2025-01-14 00:43:21
71648,32547,4,,2025-01-14 19:43:40
71649,32548,4,包装环保，餐具齐全，细节专业水准。,2025-01-14 07:43:50
71650,32549,5,配送快速，服务态度友好，体验完美。,2025-01-15 05:43:58
71651,32552,5,,2025-01-15 12:45:04
71652,32555,5,,2025-01-14 04:45:42
71653,32556,4,,2025-01-14 10:46:03
71654,32557,5,太惊艳了，完全超预期！,2025-01-13 20:46:12
71655,32559,5,,2025-01-14 02:46:28
71656,32560,5,,2025-01-15 05:48:52
71657,32561,2,,2025-01-14 02:48:57
71658,32562,4,太惊艳了，完全超预期！,2025-01-14 23:48:59
71659,32563,3,,2025-01-14 20:49:33
71660,32565,4,,2025-01-15 13:53:10
71661,32566,5,太让人陶醉了，很惊喜！,2025-01-15 11:54:06
71662,32567,4,食材新鲜，软硬适中，味道真的一流！,2025-01-14 18:54:56
71663,32569,1,,2025-01-15 18:56:44
71664,32570,2,餐具油渍，不干净，真的很失望。,2025-01-14 18:56:57
71665,32571,4,餐厅环境有氛围，用餐氛围让人放松。,2025-01-14 15:58:32
71666,32572,4,餐厅环境舒适，用餐氛围让人放松。,2025-01-15 03:59:25
71667,32574,4,,2025-01-14 03:00:54
71668,32576,4,,2025-01-15 04:01:39
71669,32577,2,餐具油渍，不卫生，真的很失望。,2025-01-15 18:02:32
71670,32578,4,价格便宜实惠，不亏，性价比超高！,2025-01-15 08:02:57
71671,32580,4,,2025-01-15 17:04:25
71672,32582,5,,2025-01-14 15:04:56
71673,32584,2,,2025-01-14 04:05:52
71674,32585,4,餐厅环境整洁，用餐氛围温暖。,2025-01-15 05:06:14
71675,32586,1,餐具不干净，不达标，真的很失望。,2025-01-15 15:06:15
71676,32587,4,餐厅环境有氛围，用餐氛围不错。,2025-01-14 20:06:59
71677,32589,5,食材色香俱佳，有嚼劲，味道真的一流！,2025-01-15 08:07:31
71678,32593,5,,2025-01-14 11:08:49
71679,32595,4,,2025-01-14 12:09:12
71680,32596,5,,2025-01-15 08:09:15
71681,32597,4,第一次尝试，意外的惊喜，会再次购买。,2025-01-15 09:10:48
71682,32598,4,,2025-01-15 02:11:17
71683,32599,4,,2025-01-15 11:12:56
71684,32600,4,太好吃了，超乎想象！,2025-01-14 04:13:56
71685,32601,4,太好吃了，很惊喜！,2025-01-14 17:15:13
71686,32602,4,,2025-01-15 03:16:46
71687,32605,5,,2025-01-13 20:17:42
71688,32606,4,菜品可口，非常足，我非常满足！,2025-01-13 20:18:00
71689,32607,5,餐厅环境整洁，用餐氛围让人放松。,2025-01-13 22:18:25
71690,32608,4,餐厅环境有氛围，用餐氛围特别棒。,2025-01-14 07:19:09
71691,32609,5,送餐员热心，服务真的赞。,2025-01-13 21:19:59
71692,32610,5,第一次尝试，比预期好，会再来光顾。,2025-01-14 18:20:35
71693,32611,5,,2025-01-14 07:21:48
71694,32613,5,送餐员专业，服务真的赞。,2025-01-15 09:22:31
71695,32614,4,,2025-01-14 03:22:38
71696,32616,4,包装高端大气，餐具实用，细节无可挑剔。,2025-01-14 18:24:08
71697,32617,4,,2025-01-15 14:24:19
71698,32619,3,,2025-01-15 19:24:34
71699,32620,4,,2025-01-14 10:24:53
71700,32621,5,,2025-01-14 20:26:17
71701,32622,4,食材充满活力，软硬适中，味道真的一流！,2025-01-15 02:26:24
71702,32623,5,,2025-01-15 02:28:26
71703,32624,4,,2025-01-14 12:28:32
71704,32626,4,,2025-01-15 08:28:45
71705,32628,5,,2025-01-15 07:31:15
71706,32629,5,配送无延误，服务态度友好，体验超出预期。,2025-01-14 19:31:46
71707,32630,4,,2025-01-14 04:31:47
71708,32631,5,,2025-01-14 15:33:10
71709,32633,5,太让人陶醉了，意外地好！,2025-01-14 21:33:34
71710,32634,4,包装高端大气，餐具贴心，细节细节到位。,2025-01-14 16:33:47
71711,32635,5,配送无延误，服务态度热情，体验很棒。,2025-01-15 00:34:48
71712,32636,5,菜品鲜美，适中，我非常开心！,2025-01-15 01:35:50
71713,32637,5,配送准时，服务态度周到，体验愉快。,2025-01-14 11:36:05
71714,32638,5,,2025-01-15 10:36:33
71715,32639,4,包装精美，餐具实用，细节令人感动。,2025-01-15 19:36:42
71716,32640,4,,2025-01-14 22:37:43
71717,32641,4,,2025-01-15 12:38:33
71718,32642,5,食材充满活力，软硬适中，味道真的让人回味！,2025-01-14 20:39:56
71719,32643,4,配送快速，服务态度周到，体验无可挑剔。,2025-01-13 21:41:55
71720,32644,4,菜品绝佳，非常足，我非常喜欢！,2025-01-15 01:43:07
71721,32646,4,配送准时，服务态度周到，体验很棒。,2025-01-13 20:43:35
71722,32648,4,,2025-01-14 05:44:16
71723,32651,5,,2025-01-15 16:48:04
71724,32652,5,,2025-01-13 22:48:06
71725,32654,5,,2025-01-14 20:49:47
71726,32655,1,,2025-01-14 14:50:03
71727,32657,5,,2025-01-14 13:50:11
71728,32658,5,包装精美，餐具卫生，细节专业水准。,2025-01-15 05:50:39
71729,32659,5,太美味了，完全超预期！,2025-01-14 13:50:40
71730,32660,5,餐厅环境有氛围，用餐氛围不错。,2025-01-15 08:50:58
71731,32662,4,,2025-01-15 07:51:23
71732,32663,5,价格合理，不亏，性价比超高！,2025-01-14 14:52:47
71733,32664,5,整体体验五星好评，特别推荐！,2025-01-15 05:52:51
71734,32665,5,配送提前送达，服务态度周到，体验完美。,2025-01-14 13:53:05
71735,32666,5,餐厅环境温馨，用餐氛围有格调。,2025-01-15 05:53:43
71736,32667,5,整体体验五星好评，特别推荐！,2025-01-14 13:54:59
71737,32669,4,,2025-01-15 10:57:28
71738,32671,4,,2025-01-15 13:57:59
71739,32672,4,送餐员专业，服务真的赞。,2025-01-15 17:58:30
71740,32673,4,送餐员热心，服务真的很贴心。,2025-01-14 00:59:11
71741,32674,4,第一次尝试，值得推荐，会继续支持。,2025-01-15 04:59:37
71742,32675,5,,2025-01-14 01:00:09
71743,32677,5,,2025-01-14 17:01:51
71744,32679,4,食材色香俱佳，层次丰富，味道真的惊艳！,2025-01-15 15:02:27
71745,32680,5,第一次尝试，让我惊讶，会推荐给朋友。,2025-01-14 02:02:34
71746,32681,5,,2025-01-15 18:02:35
71747,32683,5,菜品香浓，恰到好处，我非常开心！,2025-01-14 17:03:22
71748,32684,5,价格亲民，不亏，性价比超高！,2025-01-14 07:03:29
71749,32685,5,太美味了，意外地好！,2025-01-15 13:04:06
71750,32687,4,包装严密，餐具干净，细节无可挑剔。,2025-01-15 00:05:01
71751,32689,5,价格超值，物超所值，性价比超高！,2025-01-14 14:06:47
71752,32690,4,,2025-01-13 23:07:12
71753,32691,4,包装环保，餐具干净，细节专业水准。,2025-01-14 04:07:56
71754,32696,4,,2025-01-15 03:08:19
71755,32698,4,,2025-01-15 07:09:46
71756,32699,4,食材充满活力，有嚼劲，味道真的让人回味！,2025-01-15 04:09:57
71757,32702,5,餐厅环境整洁，用餐氛围特别棒。,2025-01-14 02:10:17
71758,32703,4,,2025-01-15 01:10:42
71759,32704,4,,2025-01-15 06:11:33
71760,32705,5,第一次尝试，值得推荐，会再来光顾。,2025-01-15 03:11:36
71761,32706,5,,2025-01-14 01:11:57
71762,32707,5,第一次尝试，值得推荐，会常点。,2025-01-15 00:13:04
71763,32709,1,,2025-01-15 02:14:49
71764,32711,4,配送无延误，服务态度专业，体验完美。,2025-01-14 15:14:52
71765,32712,4,第一次尝试，值得推荐，会常点。,2025-01-13 21:14:55
71766,32714,5,,2025-01-15 17:15:08
71767,32718,5,,2025-01-15 00:15:52
71768,32719,4,,2025-01-14 01:16:16
71769,32722,4,,2025-01-15 09:17:13
71770,32723,4,食材充满活力，软硬适中，味道真的让人回味！,2025-01-14 21:17:18
71771,32728,5,,2025-01-14 12:19:42
71772,32729,5,,2025-01-13 21:19:50
71773,32730,4,配送非常快，服务态度周到，体验完美。,2025-01-14 02:20:01
71774,32731,5,,2025-01-14 22:20:10
71775,32732,4,菜品香浓，分量十足，我非常满意！,2025-01-14 12:20:19
71776,32735,4,价格划算，不亏，性价比超高！,2025-01-13 21:20:32
71777,32738,4,太惊艳了，意外地好！,2025-01-14 01:21:34
71778,32740,5,太让人陶醉了，超乎想象！,2025-01-14 16:22:06
71779,32742,4,,2025-01-15 07:22:45
71780,32745,4,配送快速，服务态度热情，体验很棒。,2025-01-14 18:24:12
71781,32746,4,,2025-01-13 23:24:17
71782,32747,4,第一次尝试，意外的惊喜，会常点。,2025-01-15 16:24:22
71783,32748,5,价格划算，超满意，性价比超高！,2025-01-14 16:24:41
71784,32750,5,送餐员礼貌，服务真的一级棒。,2025-01-14 10:24:47
71785,32751,4,,2025-01-14 07:25:28
71786,32752,4,第一次尝试，意外的惊喜，会再次购买。,2025-01-14 07:25:33
71787,32753,4,餐厅环境有氛围，用餐氛围不错。,2025-01-14 20:25:42
71788,32756,4,,2025-01-15 07:26:47
71789,32757,5,,2025-01-14 06:26:47
71790,32759,1,服务员态度恶劣，态度让我烦躁。,2025-01-15 10:26:53
71791,32760,4,包装精美，餐具实用，细节令人感动。,2025-01-14 11:27:38
71792,32763,1,服务员毫无服务意识，态度让我生气。,2025-01-14 06:27:52
71793,32764,4,第一次尝试，意外的惊喜，会再来光顾。,2025-01-14 01:27:53
71794,32766,5,,2025-01-15 12:29:41
71795,32771,5,,2025-01-16 05:01:55
71796,32772,5,,2025-01-16 06:01:56
71797,32777,4,送餐员热心，服务真的一级棒。,2025-01-16 01:07:47
71798,32778,5,,2025-01-15 02:07:57
71799,32779,5,食材色香俱佳，口感细腻，味道真的一流！,2025-01-14 17:09:05
71800,32780,5,,2025-01-15 19:10:10
71801,32781,4,,2025-01-16 08:10:18
71802,32785,5,,2025-01-15 19:11:19
71803,32787,4,整体体验完美，特别满意！,2025-01-15 15:11:32
71804,32788,5,食材爽口，入口即化，味道真的惊艳！,2025-01-16 03:12:13
71805,32789,5,,2025-01-15 07:12:28
71806,32790,5,价格超值，超高性价比，性价比超高！,2025-01-15 15:12:45
71807,32791,5,整体体验五星好评，特别满意！,2025-01-15 19:13:13
71808,32794,4,第一次尝试，超乎想象，会继续支持。,2025-01-15 14:13:59
71809,32795,5,食材爽口，软硬适中，味道真的特别好吃！,2025-01-16 01:15:29
71810,32796,4,餐厅环境安静，用餐氛围特别棒。,2025-01-14 22:15:40
71811,32798,5,餐厅环境舒适，用餐氛围温暖。,2025-01-16 02:16:26
71812,32799,5,配送准时，服务态度贴心，体验很棒。,2025-01-15 05:16:48
71813,32802,4,整体体验五星好评，特别满意！,2025-01-15 08:17:41
71814,32803,4,,2025-01-14 14:17:55
71815,32804,5,,2025-01-16 10:18:12
71816,32805,5,,2025-01-15 21:18:13
71817,32806,4,,2025-01-15 17:18:27
71818,32807,5,,2025-01-16 08:18:51
71819,32808,4,,2025-01-16 02:18:52
71820,32809,5,,2025-01-14 23:19:13
71821,32810,2,,2025-01-16 03:19:21
71822,32811,2,菜品太咸，分量少，让我很遗憾。,2025-01-15 07:20:03
71823,32812,5,,2025-01-15 12:20:32
71824,32813,5,第一次尝试，让我惊讶，会常点。,2025-01-15 04:21:19
71825,32814,5,菜品绝佳，恰到好处，我非常喜欢！,2025-01-14 23:21:30
71826,32817,5,,2025-01-14 16:21:42
71827,32818,4,,2025-01-16 01:22:12
71828,32819,4,太美味了，很惊喜！,2025-01-15 17:23:00
71829,32820,1,餐具油渍，不达标，真的很失望。,2025-01-16 00:23:06
71830,32821,5,,2025-01-16 09:23:34
71831,32823,4,价格超值，物超所值，性价比超高！,2025-01-15 08:25:01
71832,32825,4,第一次尝试，超乎想象，会推荐给朋友。,2025-01-15 01:25:34
