material_id,name,allergens,calorie,carbon_emission,protein,fat,carbohydrate
24321,鸡肉,,2.58,0.06,0.28,0.14,0.0
24322,鸡肉,,2.29,0.06,0.26,0.13,0.0
24323,小麦,小麦,3.44,0.01,0.14,0.02,0.72
24324,西红柿,,0.24,0.0,0.01,0.0,0.04
24325,小麦,小麦,3.44,0.02,0.12,0.02,0.68
24326,鸡肉,,2.18,0.06,0.28,0.13,0.01
24327,胡萝卜,,0.37,0.02,0.01,0.0,0.09
24328,大豆,大豆,4.79,0.02,0.39,0.21,0.3
24329,牛肉,,2.23,0.27,0.25,0.16,0.0
24330,牛肉,,2.36,0.27,0.28,0.14,0.01
24331,小麦,小麦,3.31,0.02,0.12,0.01,0.65
24332,猪肉,,2.43,0.11,0.21,0.12,0.01
24333,西红柿,,0.23,0.0,0.02,0.0,0.04
24334,白菜,,0.15,0.0,0.02,0.0,0.01
24335,牛肉,,2.52,0.28,0.28,0.14,0.0
24336,花生,花生,5.91,0.02,0.28,0.49,0.17
24337,白菜,,0.14,0.0,0.02,0.0,0.01
24338,牛奶,牛奶,0.37,0.02,0.03,0.01,0.05
24339,白菜,,0.16,0.01,0.01,0.0,0.02
24340,鸡肉,,2.56,0.07,0.27,0.13,0.01
24341,小麦,小麦,3.49,0.01,0.12,0.03,0.74
24342,花生,花生,5.17,0.02,0.27,0.44,0.18
24343,猪肉,,2.36,0.14,0.23,0.14,0.0
24344,花生,花生,5.31,0.03,0.29,0.46,0.17
24345,牛奶,牛奶,0.35,0.02,0.03,0.02,0.05
24346,猪肉,,2.13,0.11,0.22,0.14,0.0
24347,牛奶,牛奶,0.44,0.02,0.04,0.01,0.05
24348,鸡蛋,鸡蛋,1.76,0.06,0.15,0.1,0.01
24349,鸡蛋,鸡蛋,1.63,0.05,0.12,0.11,0.01
24350,白菜,,0.14,0.0,0.01,0.0,0.02
24351,猪肉,,2.36,0.11,0.19,0.13,0.0
24352,白菜,,0.13,0.01,0.02,0.01,0.02
24353,西红柿,,0.2,0.0,0.01,0.0,0.05
24354,胡萝卜,,0.45,0.01,0.01,0.01,0.11
24355,大豆,大豆,5.0,0.02,0.38,0.23,0.3
24356,猪肉,,2.55,0.11,0.22,0.13,0.01
24357,小麦,小麦,3.23,0.01,0.13,0.02,0.74
24358,鸡蛋,鸡蛋,1.43,0.05,0.12,0.12,0.02
24359,牛奶,牛奶,0.41,0.01,0.03,0.01,0.05
24360,小麦,小麦,3.34,0.03,0.12,0.01,0.71
24361,西红柿,,0.18,0.0,0.01,0.0,0.03
24362,猪肉,,2.56,0.11,0.19,0.16,0.01
24363,胡萝卜,,0.42,0.02,0.02,0.01,0.11
24364,猪肉,,2.43,0.1,0.2,0.15,0.0
24365,猪肉,,2.58,0.12,0.21,0.14,0.01
24366,鸡肉,,2.22,0.07,0.26,0.14,0.01
24367,鸡肉,,2.46,0.06,0.27,0.15,0.0
24368,花生,花生,5.74,0.02,0.27,0.51,0.16
24369,鸡肉,,2.52,0.08,0.27,0.14,0.0
24370,白菜,,0.12,0.0,0.02,0.01,0.03
24371,黄瓜,,0.16,0.01,0.01,0.01,0.05
24372,牛肉,,2.72,0.27,0.28,0.15,0.0
24373,鸡肉,,2.49,0.06,0.28,0.16,0.0
24374,猪肉,,2.41,0.12,0.24,0.15,0.0
24375,牛肉,,2.55,0.26,0.24,0.14,0.0
24376,猪肉,,2.29,0.13,0.22,0.15,0.01
24377,黄瓜,,0.16,0.0,0.01,0.01,0.05
24378,牛肉,,2.31,0.29,0.26,0.14,0.01
24379,黄瓜,,0.13,0.01,0.02,0.01,0.04
24380,小麦,小麦,3.15,0.03,0.14,0.03,0.68
24381,猪肉,,2.21,0.13,0.22,0.14,0.01
24382,鸡蛋,鸡蛋,1.67,0.05,0.13,0.11,0.02
24383,猪肉,,2.47,0.11,0.21,0.14,0.0
24384,牛奶,牛奶,0.37,0.01,0.04,0.02,0.04
24385,白菜,,0.15,0.01,0.02,0.01,0.03
24386,牛肉,,2.41,0.28,0.25,0.17,0.0
24387,西红柿,,0.17,0.0,0.02,0.01,0.04
24388,白菜,,0.16,0.0,0.02,0.0,0.02
24389,小麦,小麦,2.89,0.01,0.14,0.01,0.69
24390,猪肉,,2.38,0.11,0.2,0.15,0.01
24391,黄瓜,,0.16,0.01,0.02,0.01,0.04
24392,鸡蛋,鸡蛋,1.27,0.06,0.13,0.1,0.02
24393,西红柿,,0.15,0.01,0.02,0.01,0.04
24394,胡萝卜,,0.43,0.01,0.01,0.01,0.11
24395,大豆,大豆,3.99,0.02,0.39,0.22,0.32
24396,大豆,大豆,3.88,0.02,0.35,0.19,0.29
24397,牛肉,,2.36,0.29,0.25,0.17,0.0
24398,白菜,,0.16,0.0,0.02,0.0,0.01
24399,牛肉,,2.65,0.27,0.26,0.14,0.0
24400,猪肉,,2.37,0.12,0.22,0.14,0.0
24401,牛奶,牛奶,0.35,0.01,0.04,0.01,0.05
24402,白菜,,0.16,0.0,0.02,0.0,0.03
24403,花生,花生,5.02,0.02,0.27,0.47,0.15
24404,牛肉,,2.63,0.28,0.29,0.12,0.01
24405,猪肉,,2.33,0.12,0.24,0.12,0.01
24406,鸡肉,,2.31,0.06,0.28,0.14,0.0
24407,鸡肉,,2.43,0.07,0.28,0.13,0.01
24408,猪肉,,2.65,0.11,0.22,0.15,0.0
24409,鸡肉,,2.48,0.06,0.26,0.14,0.01
24410,黄瓜,,0.16,0.0,0.01,0.0,0.03
24411,鸡肉,,2.48,0.07,0.26,0.16,0.0
24412,白菜,,0.11,0.01,0.01,0.01,0.02
24413,小麦,小麦,3.09,0.01,0.14,0.01,0.66
24414,牛肉,,2.4,0.28,0.25,0.16,0.01
24415,牛肉,,2.37,0.29,0.26,0.15,0.0
24416,白菜,,0.12,0.0,0.02,0.01,0.01
24417,牛肉,,2.25,0.29,0.27,0.17,0.0
24418,大豆,大豆,4.26,0.02,0.37,0.19,0.31
24419,牛肉,,2.58,0.28,0.27,0.17,0.0
24420,花生,花生,6.2,0.03,0.27,0.45,0.14
24421,胡萝卜,,0.37,0.01,0.02,0.0,0.09
24422,小麦,小麦,3.36,0.01,0.11,0.03,0.74
24423,牛肉,,2.37,0.26,0.24,0.14,0.01
24424,鸡肉,,2.16,0.08,0.28,0.15,0.0
24425,胡萝卜,,0.38,0.02,0.01,0.0,0.09
24426,猪肉,,2.59,0.11,0.24,0.12,0.0
24427,鸡蛋,鸡蛋,1.4,0.06,0.12,0.11,0.01
24428,牛肉,,2.59,0.28,0.26,0.13,0.01
24429,牛肉,,2.37,0.27,0.26,0.16,0.0
24430,白菜,,0.15,0.01,0.01,0.01,0.03
24431,白菜,,0.11,0.0,0.01,0.0,0.02
24432,胡萝卜,,0.39,0.01,0.01,0.0,0.09
24433,猪肉,,2.26,0.12,0.19,0.15,0.01
24434,猪肉,,2.33,0.14,0.23,0.16,0.0
24435,牛肉,,2.68,0.26,0.25,0.18,0.01
24436,小麦,小麦,3.48,0.02,0.13,0.01,0.65
24437,花生,花生,5.32,0.02,0.27,0.45,0.17
24438,西红柿,,0.19,0.01,0.01,0.0,0.04
24439,鸡蛋,鸡蛋,1.57,0.06,0.12,0.09,0.02
24440,牛奶,牛奶,0.37,0.03,0.03,0.02,0.05
24441,鸡肉,,2.31,0.07,0.28,0.14,0.0
24442,黄瓜,,0.16,0.01,0.01,0.01,0.04
24443,胡萝卜,,0.4,0.0,0.01,0.01,0.08
24444,大豆,大豆,4.85,0.01,0.39,0.21,0.3
24445,牛肉,,2.33,0.26,0.27,0.16,0.01
24446,西红柿,,0.2,0.0,0.02,0.01,0.03
24447,黄瓜,,0.15,0.0,0.02,0.01,0.03
24448,花生,花生,5.58,0.03,0.25,0.48,0.18
24449,黄瓜,,0.19,0.0,0.02,0.0,0.03
24450,鸡肉,,2.66,0.07,0.28,0.13,0.0
24451,白菜,,0.15,0.01,0.02,0.0,0.01
24452,猪肉,,2.62,0.13,0.22,0.14,0.0
24453,鸡肉,,2.19,0.07,0.29,0.15,0.0
24454,西红柿,,0.21,0.01,0.01,0.01,0.04
24455,花生,花生,5.87,0.03,0.28,0.49,0.17
24456,花生,花生,5.3,0.02,0.26,0.47,0.17
24457,花生,花生,5.7,0.02,0.26,0.44,0.16
24458,鸡肉,,2.54,0.06,0.27,0.14,0.01
24459,牛肉,,2.67,0.27,0.26,0.16,0.0
24460,牛奶,牛奶,0.35,0.03,0.02,0.02,0.05
24461,大豆,大豆,4.66,0.02,0.4,0.19,0.32
24462,猪肉,,2.28,0.12,0.22,0.15,0.0
24463,鸡蛋,鸡蛋,1.39,0.05,0.13,0.11,0.01
24464,猪肉,,2.24,0.11,0.21,0.16,0.01
24465,白菜,,0.15,0.0,0.01,0.01,0.02
24466,大豆,大豆,4.61,0.03,0.38,0.18,0.3
24467,白菜,,0.15,0.0,0.02,0.01,0.01
24468,黄瓜,,0.15,0.01,0.01,0.0,0.03
24469,猪肉,,2.26,0.14,0.22,0.12,0.0
24470,牛肉,,2.54,0.26,0.23,0.16,0.0
24471,西红柿,,0.2,0.01,0.01,0.01,0.04
24472,小麦,小麦,3.24,0.01,0.12,0.02,0.69
24473,鸡肉,,2.63,0.07,0.27,0.14,0.0
24474,牛奶,牛奶,0.42,0.02,0.03,0.02,0.06
24475,小麦,小麦,3.22,0.02,0.16,0.01,0.68
24476,胡萝卜,,0.36,0.02,0.02,0.01,0.11
24477,西红柿,,0.23,0.0,0.01,0.01,0.05
24478,胡萝卜,,0.4,0.0,0.02,0.01,0.09
24479,鸡肉,,2.46,0.07,0.26,0.13,0.01
24480,黄瓜,,0.18,0.0,0.02,0.01,0.04
24481,猪肉,,2.39,0.14,0.21,0.13,0.0
24482,牛肉,,2.42,0.27,0.25,0.15,0.01
24483,黄瓜,,0.19,0.01,0.01,0.01,0.04
24484,黄瓜,,0.13,0.0,0.02,0.01,0.05
24485,牛奶,牛奶,0.39,0.03,0.02,0.01,0.06
24486,花生,花生,5.77,0.04,0.27,0.51,0.17
24487,黄瓜,,0.19,0.0,0.02,0.01,0.03
24488,猪肉,,2.4,0.11,0.23,0.13,0.01
24489,黄瓜,,0.14,0.01,0.01,0.01,0.03
24490,花生,花生,5.4,0.04,0.24,0.54,0.16
24491,猪肉,,2.35,0.13,0.2,0.14,0.0
24492,胡萝卜,,0.39,0.01,0.02,0.01,0.1
24493,鸡肉,,2.39,0.07,0.27,0.13,0.01
24494,小麦,小麦,3.44,0.02,0.15,0.02,0.72
24495,小麦,小麦,3.22,0.01,0.15,0.02,0.71
24496,黄瓜,,0.18,0.0,0.01,0.01,0.05
24497,猪肉,,2.3,0.11,0.19,0.15,0.0
24498,猪肉,,2.5,0.13,0.21,0.13,0.0
24499,牛奶,牛奶,0.44,0.03,0.03,0.02,0.05
24500,大豆,大豆,4.49,0.02,0.35,0.22,0.3
24501,白菜,,0.11,0.0,0.01,0.0,0.02
24502,黄瓜,,0.17,0.01,0.02,0.01,0.05
24503,鸡蛋,鸡蛋,1.39,0.05,0.14,0.09,0.01
24504,牛肉,,2.52,0.29,0.26,0.13,0.01
24505,黄瓜,,0.13,0.01,0.01,0.01,0.05
24506,黄瓜,,0.15,0.01,0.01,0.01,0.04
24507,鸡肉,,2.48,0.07,0.28,0.13,0.01
24508,白菜,,0.17,0.0,0.02,0.01,0.02
24509,胡萝卜,,0.38,0.01,0.01,0.01,0.12
24510,猪肉,,2.25,0.13,0.24,0.14,0.01
24511,西红柿,,0.18,0.0,0.01,0.01,0.05
24512,黄瓜,,0.12,0.01,0.01,0.0,0.04
24513,牛肉,,2.4,0.29,0.25,0.14,0.0
24514,胡萝卜,,0.37,0.02,0.02,0.01,0.09
24515,白菜,,0.14,0.0,0.01,0.01,0.02
24516,白菜,,0.1,0.01,0.02,0.0,0.03
24517,小麦,小麦,3.6,0.03,0.11,0.02,0.74
24518,胡萝卜,,0.38,0.0,0.02,0.0,0.11
24519,猪肉,,2.7,0.1,0.23,0.13,0.01
24520,牛肉,,2.62,0.28,0.24,0.18,0.01
24521,白菜,,0.15,0.0,0.02,0.0,0.02
24522,猪肉,,2.32,0.11,0.24,0.14,0.0
24523,猪肉,,2.4,0.13,0.2,0.15,0.0
24524,大豆,大豆,4.27,0.03,0.35,0.21,0.31
24525,黄瓜,,0.12,0.0,0.01,0.01,0.05
24526,小麦,小麦,3.28,0.02,0.11,0.01,0.69
24527,花生,花生,5.79,0.04,0.24,0.49,0.18
24528,大豆,大豆,4.68,0.03,0.36,0.19,0.29
24529,牛奶,牛奶,0.5,0.02,0.03,0.02,0.05
24530,猪肉,,2.26,0.13,0.2,0.14,0.01
24531,猪肉,,2.37,0.11,0.22,0.14,0.01
24532,牛肉,,2.71,0.26,0.26,0.15,0.01
24533,鸡蛋,鸡蛋,1.67,0.05,0.12,0.12,0.01
24534,猪肉,,2.39,0.11,0.23,0.14,0.0
24535,大豆,大豆,4.14,0.03,0.36,0.23,0.3
24536,牛奶,牛奶,0.34,0.03,0.03,0.02,0.05
24537,胡萝卜,,0.38,0.01,0.02,0.01,0.09
24538,西红柿,,0.19,0.0,0.02,0.01,0.03
24539,白菜,,0.15,0.0,0.01,0.01,0.01
24540,西红柿,,0.19,0.01,0.01,0.0,0.05
24541,黄瓜,,0.14,0.0,0.01,0.01,0.03
24542,小麦,小麦,3.3,0.01,0.13,0.01,0.67
24543,小麦,小麦,3.43,0.03,0.12,0.02,0.67
24544,牛肉,,2.67,0.29,0.26,0.16,0.01
24545,花生,花生,5.43,0.02,0.28,0.47,0.16
24546,猪肉,,2.32,0.14,0.24,0.14,0.0
24547,大豆,大豆,4.22,0.02,0.36,0.19,0.3
24548,猪肉,,2.33,0.13,0.24,0.14,0.0
24549,小麦,小麦,3.19,0.03,0.11,0.01,0.68
24550,西红柿,,0.16,0.0,0.02,0.01,0.05
24551,牛奶,牛奶,0.41,0.01,0.03,0.01,0.06
24552,小麦,小麦,3.31,0.02,0.11,0.03,0.72
24553,西红柿,,0.25,0.0,0.01,0.0,0.05
24554,花生,花生,5.64,0.04,0.27,0.5,0.17
24555,鸡蛋,鸡蛋,1.21,0.06,0.12,0.11,0.02
24556,鸡肉,,2.4,0.07,0.29,0.12,0.0
24557,花生,花生,5.91,0.02,0.26,0.47,0.19
24558,胡萝卜,,0.35,0.0,0.01,0.0,0.1
24559,胡萝卜,,0.38,0.01,0.01,0.01,0.11
24560,鸡肉,,2.61,0.06,0.26,0.14,0.01
24561,鸡肉,,2.46,0.07,0.29,0.15,0.0
24562,猪肉,,2.48,0.11,0.24,0.13,0.0
24563,牛肉,,2.52,0.28,0.26,0.17,0.0
24564,猪肉,,2.36,0.1,0.21,0.12,0.01
24565,鸡肉,,2.55,0.07,0.24,0.15,0.0
24566,大豆,大豆,4.29,0.02,0.39,0.19,0.27
24567,猪肉,,2.65,0.11,0.21,0.15,0.0
24568,白菜,,0.11,0.0,0.01,0.0,0.03
24569,鸡肉,,2.36,0.06,0.25,0.14,0.01
24570,胡萝卜,,0.38,0.02,0.01,0.0,0.1
24571,白菜,,0.11,0.01,0.01,0.0,0.02
24572,西红柿,,0.18,0.0,0.02,0.0,0.04
24573,胡萝卜,,0.43,0.02,0.02,0.0,0.1
24574,西红柿,,0.26,0.0,0.01,0.01,0.03
24575,白菜,,0.11,0.01,0.01,0.0,0.02
24576,西红柿,,0.16,0.01,0.02,0.01,0.05
24577,白菜,,0.11,0.0,0.02,0.01,0.02
24578,鸡肉,,2.34,0.06,0.29,0.14,0.01
24579,猪肉,,2.54,0.13,0.23,0.15,0.0
24580,牛肉,,2.66,0.25,0.24,0.14,0.0
24581,猪肉,,2.45,0.13,0.19,0.13,0.01
24582,猪肉,,2.57,0.1,0.23,0.12,0.01
24583,大豆,大豆,3.95,0.02,0.39,0.22,0.29
24584,小麦,小麦,3.19,0.02,0.12,0.02,0.66
24585,西红柿,,0.17,0.01,0.02,0.01,0.04
24586,胡萝卜,,0.42,0.01,0.01,0.0,0.08
24587,鸡肉,,2.16,0.07,0.25,0.13,0.0
24588,黄瓜,,0.16,0.01,0.02,0.0,0.04
24589,黄瓜,,0.12,0.0,0.02,0.0,0.05
24590,黄瓜,,0.12,0.0,0.02,0.01,0.04
24591,白菜,,0.11,0.01,0.02,0.01,0.02
24592,胡萝卜,,0.47,0.0,0.02,0.0,0.09
24593,牛肉,,2.43,0.27,0.27,0.16,0.01
24594,鸡肉,,2.26,0.07,0.26,0.14,0.01
24595,猪肉,,2.23,0.11,0.2,0.12,0.01
24596,牛肉,,2.43,0.29,0.25,0.16,0.0
24597,白菜,,0.11,0.0,0.02,0.0,0.02
24598,牛肉,,2.37,0.27,0.24,0.15,0.0
24599,花生,花生,5.34,0.02,0.25,0.51,0.17
24600,鸡肉,,2.27,0.07,0.26,0.13,0.0
24601,鸡肉,,2.14,0.07,0.29,0.13,0.0
24602,黄瓜,,0.13,0.01,0.01,0.01,0.04
24603,牛肉,,2.68,0.26,0.23,0.17,0.0
24604,西红柿,,0.22,0.0,0.01,0.0,0.03
24605,小麦,小麦,3.16,0.02,0.11,0.03,0.7
24606,牛肉,,2.39,0.25,0.28,0.15,0.0
24607,西红柿,,0.26,0.0,0.01,0.0,0.05
24608,大豆,大豆,4.74,0.03,0.34,0.23,0.31
24609,牛肉,,2.76,0.25,0.27,0.15,0.01
24610,小麦,小麦,3.2,0.01,0.13,0.02,0.68
24611,牛肉,,2.32,0.28,0.23,0.17,0.01
24612,白菜,,0.11,0.0,0.02,0.0,0.02
24613,白菜,,0.15,0.01,0.02,0.01,0.01
24614,西红柿,,0.22,0.0,0.01,0.01,0.03
24615,白菜,,0.12,0.01,0.01,0.01,0.02
24616,小麦,小麦,3.42,0.03,0.12,0.01,0.66
24617,黄瓜,,0.17,0.01,0.01,0.01,0.03
24618,花生,花生,5.75,0.02,0.29,0.49,0.18
24619,牛肉,,2.73,0.27,0.26,0.15,0.01
24620,小麦,小麦,3.29,0.03,0.16,0.03,0.69
24621,鸡肉,,2.58,0.07,0.25,0.14,0.0
24622,大豆,大豆,4.34,0.03,0.41,0.19,0.29
24623,牛奶,牛奶,0.5,0.03,0.04,0.02,0.05
24624,小麦,小麦,3.21,0.01,0.11,0.01,0.68
24625,牛奶,牛奶,0.48,0.02,0.03,0.02,0.05
24626,小麦,小麦,3.3,0.02,0.14,0.01,0.67
24627,大豆,大豆,4.52,0.02,0.38,0.2,0.29
24628,胡萝卜,,0.45,0.01,0.02,0.01,0.1
24629,牛肉,,2.57,0.28,0.25,0.17,0.0
24630,猪肉,,2.17,0.13,0.23,0.14,0.01
24631,小麦,小麦,3.15,0.02,0.12,0.02,0.7
24632,花生,花生,6.14,0.03,0.3,0.54,0.17
24633,大豆,大豆,4.59,0.02,0.38,0.22,0.3
24634,鸡蛋,鸡蛋,1.29,0.04,0.15,0.12,0.02
24635,白菜,,0.11,0.0,0.01,0.01,0.02
24636,花生,花生,5.33,0.03,0.29,0.49,0.13
24637,鸡肉,,2.47,0.07,0.25,0.16,0.0
24638,胡萝卜,,0.37,0.02,0.01,0.0,0.08
24639,花生,花生,5.38,0.02,0.26,0.48,0.16
24640,猪肉,,2.44,0.14,0.21,0.14,0.0
24641,花生,花生,5.7,0.02,0.28,0.45,0.16
24642,猪肉,,2.4,0.11,0.2,0.16,0.0
24643,白菜,,0.12,0.0,0.01,0.0,0.01
24644,鸡肉,,2.53,0.06,0.29,0.13,0.0
24645,白菜,,0.12,0.01,0.01,0.0,0.03
24646,花生,花生,5.5,0.03,0.29,0.45,0.17
24647,黄瓜,,0.12,0.01,0.02,0.01,0.04
24648,小麦,小麦,3.3,0.02,0.13,0.01,0.64
24649,黄瓜,,0.18,0.01,0.02,0.0,0.03
24650,花生,花生,5.74,0.03,0.23,0.53,0.16
24651,猪肉,,2.32,0.13,0.23,0.14,0.0
24652,大豆,大豆,4.5,0.02,0.36,0.21,0.28
24653,猪肉,,2.5,0.1,0.22,0.13,0.01
24654,黄瓜,,0.17,0.01,0.01,0.0,0.05
24655,大豆,大豆,4.69,0.02,0.36,0.19,0.27
24656,鸡肉,,2.29,0.07,0.3,0.14,0.0
24657,牛奶,牛奶,0.37,0.01,0.02,0.01,0.05
24658,鸡肉,,2.51,0.06,0.29,0.14,0.01
24659,大豆,大豆,4.99,0.02,0.4,0.2,0.28
24660,牛奶,牛奶,0.44,0.02,0.03,0.02,0.04
24661,白菜,,0.15,0.01,0.01,0.01,0.03
24662,黄瓜,,0.16,0.0,0.01,0.0,0.04
24663,猪肉,,2.29,0.11,0.23,0.13,0.01
24664,白菜,,0.13,0.01,0.01,0.0,0.02
24665,白菜,,0.11,0.0,0.01,0.0,0.02
24666,牛肉,,2.46,0.28,0.24,0.13,0.0
24667,鸡肉,,2.28,0.07,0.29,0.15,0.0
24668,小麦,小麦,3.28,0.01,0.12,0.02,0.7
24669,胡萝卜,,0.43,0.0,0.01,0.01,0.1
24670,白菜,,0.11,0.0,0.02,0.01,0.01
24671,牛肉,,2.39,0.26,0.27,0.14,0.0
24672,猪肉,,2.35,0.14,0.21,0.16,0.01
24673,猪肉,,2.31,0.12,0.21,0.14,0.01
24674,牛肉,,2.26,0.27,0.25,0.13,0.0
24675,牛肉,,2.51,0.28,0.27,0.14,0.01
24676,大豆,大豆,4.24,0.03,0.39,0.19,0.31
24677,鸡蛋,鸡蛋,1.51,0.04,0.14,0.12,0.01
24678,黄瓜,,0.19,0.01,0.02,0.0,0.05
24679,白菜,,0.11,0.0,0.01,0.0,0.03
24680,小麦,小麦,3.58,0.02,0.11,0.02,0.7
24681,黄瓜,,0.19,0.0,0.01,0.0,0.04
24682,西红柿,,0.18,0.01,0.01,0.01,0.05
24683,黄瓜,,0.19,0.01,0.01,0.0,0.04
24684,西红柿,,0.23,0.0,0.02,0.0,0.03
24685,牛奶,牛奶,0.4,0.03,0.03,0.01,0.05
24686,大豆,大豆,4.19,0.02,0.37,0.19,0.3
24687,小麦,小麦,3.34,0.01,0.12,0.02,0.7
24688,黄瓜,,0.19,0.0,0.01,0.01,0.04
24689,白菜,,0.13,0.01,0.01,0.0,0.02
24690,牛奶,牛奶,0.35,0.02,0.03,0.02,0.04
24691,猪肉,,2.55,0.1,0.22,0.14,0.01
24692,西红柿,,0.17,0.0,0.01,0.01,0.03
24693,小麦,小麦,3.5,0.03,0.14,0.01,0.71
24694,鸡蛋,鸡蛋,1.66,0.05,0.12,0.12,0.02
24695,大豆,大豆,4.21,0.03,0.37,0.19,0.27
24696,白菜,,0.16,0.01,0.01,0.0,0.02
24697,大豆,大豆,4.61,0.03,0.37,0.18,0.32
24698,胡萝卜,,0.39,0.0,0.02,0.0,0.1
24699,胡萝卜,,0.37,0.0,0.01,0.01,0.11
24700,大豆,大豆,4.68,0.02,0.38,0.22,0.3
24701,猪肉,,2.41,0.11,0.2,0.15,0.01
24702,白菜,,0.16,0.01,0.02,0.0,0.03
24703,黄瓜,,0.15,0.01,0.01,0.0,0.05
24704,牛奶,牛奶,0.38,0.03,0.03,0.01,0.05
24705,鸡蛋,鸡蛋,1.19,0.04,0.11,0.1,0.01
24706,小麦,小麦,3.5,0.02,0.14,0.02,0.68
24707,白菜,,0.15,0.01,0.02,0.0,0.02
24708,白菜,,0.15,0.01,0.02,0.01,0.02
24709,牛肉,,2.34,0.28,0.28,0.15,0.01
24710,西红柿,,0.2,0.0,0.01,0.01,0.03
24711,黄瓜,,0.18,0.0,0.01,0.0,0.04
24712,小麦,小麦,2.88,0.03,0.14,0.02,0.7
24713,猪肉,,2.25,0.1,0.23,0.13,0.01
24714,鸡肉,,2.27,0.07,0.27,0.13,0.01
24715,白菜,,0.12,0.0,0.02,0.01,0.03
24716,牛肉,,2.42,0.27,0.26,0.18,0.01
24717,鸡肉,,2.23,0.06,0.26,0.15,0.01
24718,西红柿,,0.21,0.01,0.02,0.0,0.04
24719,猪肉,,2.37,0.11,0.21,0.16,0.01
24720,胡萝卜,,0.4,0.01,0.02,0.01,0.11
24721,牛奶,牛奶,0.36,0.01,0.02,0.01,0.04
24722,鸡肉,,2.4,0.07,0.25,0.16,0.01
24723,白菜,,0.15,0.0,0.02,0.0,0.02
24724,鸡肉,,2.35,0.07,0.27,0.13,0.01
24725,鸡肉,,2.25,0.07,0.27,0.15,0.01
24726,鸡肉,,2.26,0.08,0.29,0.17,0.01
24727,鸡蛋,鸡蛋,1.43,0.06,0.12,0.12,0.02
24728,鸡蛋,鸡蛋,1.46,0.05,0.12,0.12,0.01
24729,牛肉,,2.37,0.27,0.25,0.17,0.0
24730,牛肉,,2.78,0.28,0.25,0.13,0.0
24731,牛奶,牛奶,0.37,0.02,0.03,0.02,0.05
24732,鸡蛋,鸡蛋,1.36,0.06,0.14,0.12,0.02
24733,鸡蛋,鸡蛋,1.39,0.05,0.13,0.11,0.01
24734,白菜,,0.1,0.01,0.02,0.01,0.02
24735,猪肉,,2.38,0.12,0.24,0.13,0.0
24736,小麦,小麦,3.4,0.03,0.12,0.01,0.63
24737,鸡肉,,2.17,0.07,0.27,0.13,0.0
24738,白菜,,0.12,0.01,0.01,0.01,0.03
24739,白菜,,0.14,0.0,0.01,0.0,0.03
24740,胡萝卜,,0.38,0.01,0.01,0.01,0.09
24741,鸡肉,,2.28,0.07,0.28,0.14,0.01
24742,白菜,,0.13,0.0,0.02,0.0,0.03
24743,白菜,,0.12,0.01,0.02,0.01,0.01
24744,鸡肉,,2.31,0.07,0.28,0.16,0.01
24745,西红柿,,0.24,0.0,0.02,0.0,0.04
24746,鸡蛋,鸡蛋,1.41,0.04,0.13,0.1,0.02
24747,牛肉,,2.28,0.28,0.24,0.15,0.0
24748,胡萝卜,,0.41,0.0,0.01,0.01,0.09
24749,西红柿,,0.19,0.0,0.02,0.0,0.03
24750,牛肉,,2.41,0.28,0.26,0.17,0.01
24751,西红柿,,0.23,0.0,0.01,0.0,0.03
24752,西红柿,,0.19,0.01,0.02,0.0,0.04
24753,大豆,大豆,4.25,0.01,0.38,0.18,0.32
24754,鸡蛋,鸡蛋,1.64,0.04,0.15,0.11,0.02
24755,鸡肉,,2.26,0.07,0.27,0.15,0.0
24756,小麦,小麦,3.28,0.03,0.13,0.02,0.66
24757,猪肉,,2.33,0.13,0.23,0.16,0.01
24758,鸡肉,,2.42,0.08,0.29,0.15,0.0
24759,小麦,小麦,3.01,0.02,0.14,0.01,0.65
24760,西红柿,,0.19,0.0,0.01,0.01,0.04
24761,猪肉,,2.53,0.12,0.21,0.12,0.01
24762,黄瓜,,0.16,0.01,0.01,0.0,0.04
24763,猪肉,,2.39,0.11,0.2,0.13,0.01
24764,大豆,大豆,4.05,0.01,0.38,0.19,0.32
24765,猪肉,,2.44,0.11,0.24,0.13,0.01
24766,胡萝卜,,0.42,0.02,0.01,0.0,0.11
24767,鸡蛋,鸡蛋,1.34,0.06,0.13,0.11,0.02
24768,猪肉,,2.46,0.1,0.23,0.15,0.01
24769,鸡肉,,2.2,0.07,0.29,0.15,0.01
24770,鸡肉,,2.35,0.07,0.27,0.15,0.01
24771,花生,花生,5.5,0.03,0.27,0.43,0.15
24772,胡萝卜,,0.42,0.01,0.01,0.0,0.12
24773,大豆,大豆,4.79,0.02,0.39,0.2,0.33
24774,牛肉,,2.79,0.27,0.26,0.16,0.01
24775,花生,花生,5.91,0.04,0.24,0.44,0.18
24776,黄瓜,,0.2,0.01,0.01,0.01,0.03
24777,西红柿,,0.18,0.0,0.01,0.0,0.04
24778,牛奶,牛奶,0.37,0.03,0.03,0.01,0.04
24779,胡萝卜,,0.38,0.02,0.01,0.0,0.1
24780,鸡肉,,2.29,0.08,0.29,0.14,0.01
24781,牛肉,,2.43,0.28,0.26,0.14,0.01
24782,花生,花生,5.67,0.03,0.24,0.54,0.18
24783,白菜,,0.13,0.01,0.02,0.0,0.03
24784,白菜,,0.14,0.01,0.01,0.01,0.01
